,PH,PL
2016-05-18,2047.4166666666665,2050.166666666667
2016-05-19,2041.9583333333335,2036.5833333333333
2016-05-20,2053.7916666666665,2050.166666666667
2016-05-23,2051.75,2056.25
2016-05-24,2074.75,2059.0
2016-05-25,2090.833333333333,2086.5833333333335
2016-05-26,2093.875,2091.25
2016-05-27,2100.958333333333,2097.0833333333335
2016-05-31,2099.958333333333,2099.8333333333335
2016-06-01,2100.75,2094.0
2016-06-02,2106.083333333333,2098.0833333333335
2016-06-03,2101.625,2098.25
2016-06-06,2111.541666666667,2106.4166666666665
2016-06-07,2115.916666666667,2117.9166666666665
2016-06-08,2121.375,2116.5
2016-06-09,2118.625,2116.75
2016-06-10,2102.916666666667,2107.9166666666665
2016-06-13,2086.5,2094.75
2016-06-14,2078.833333333333,2076.8333333333335
2016-06-15,2078.666666666667,2084.4166666666665
2016-06-16,2079.5,2065.25
2016-06-17,2083.458333333333,2083.3333333333335
2016-06-20,2081.625,2088.75
2016-06-21,2085.333333333333,2084.8333333333335
2016-06-22,2083.916666666667,2090.4166666666665
2016-06-23,2108.208333333333,2100.5833333333335
2016-06-24,2037.0833333333335,2077.833333333333
2016-06-27,1995.6666666666665,2012.6666666666667
2016-06-28,2026.0,2003.5
2016-06-29,2065.75,2047.75
2016-06-30,2089.791666666667,2073.4166666666665
2016-07-01,2099.541666666667,2094.4166666666665
2016-07-05,2089.708333333333,2095.5833333333335
2016-07-06,2094.375,2080.5
2016-07-07,2096.958333333333,2096.8333333333335
2016-07-08,2120.833333333333,2106.8333333333335
2016-07-11,2134.625,2132.75
2016-07-12,2148.458333333333,2141.5833333333335
2016-07-13,2150.958333333333,2150.8333333333335
2016-07-14,2161.625,2159.75
2016-07-15,2158.166666666667,2159.4166666666665
2016-07-18,2164.333333333333,2162.3333333333335
2016-07-19,2162.833333333333,2160.0833333333335
2016-07-20,2170.833333333333,2165.8333333333335
2016-07-21,2164.291666666667,2168.1666666666665
2016-07-22,2170.875,2166.0
2016-07-25,2167.875,2169.75
2016-07-26,2167.458333333333,2165.0833333333335
2016-07-27,2165.541666666667,2165.6666666666665
2016-07-28,2168.5,2164.75
2016-07-29,2172.041666666667,2168.4166666666665
2016-08-01,2170.916666666667,2175.1666666666665
2016-08-02,2158.916666666667,2162.4166666666665
2016-08-03,2160.25,2155.0
2016-08-04,2164.208333333333,2164.0833333333335
2016-08-05,2179.125,2171.25
2016-08-08,2181.375,2184.0
2016-08-09,2182.875,2184.0
2016-08-10,2178.375,2180.25
2016-08-11,2185.375,2181.25
2016-08-12,2185.083333333333,2184.5833333333335
2016-08-15,2190.875,2190.5
2016-08-16,2183.083333333333,2187.0833333333335
2016-08-17,2182.75,2176.75
2016-08-18,2187.458333333333,2184.3333333333335
2016-08-19,2185.625,2182.25
2016-08-22,2185.666666666667,2183.1666666666665
2016-08-23,2190.291666666667,2190.4166666666665
2016-08-24,2181.083333333333,2184.3333333333335
2016-08-25,2178.125,2177.0
2016-08-26,2174.708333333333,2178.3333333333335
2016-08-29,2182.291666666667,2176.4166666666665
2016-08-30,2180.166666666667,2179.9166666666665
2016-08-31,2173.958333333333,2172.3333333333335
2016-09-01,2171.833333333333,2170.5833333333335
2016-09-02,2181.666666666667,2177.6666666666665
2016-09-06,2187.875,2183.0
2016-09-07,2188.708333333333,2186.3333333333335
2016-09-08,2184.166666666667,2189.1666666666665
2016-09-09,2136.5,2162.75
2016-09-12,2155.625,2132.0
2016-09-13,2136.916666666667,2146.4166666666665
2016-09-14,2128.5,2138.25
2016-09-15,2146.041666666667,2134.1666666666665
2016-09-16,2146.125,2144.25
2016-09-19,2139.416666666667,2143.6666666666665
2016-09-20,2137.75,2143.0
2016-09-21,2156.458333333333,2142.0833333333335
2016-09-22,2171.416666666667,2165.9166666666665
2016-09-23,2164.583333333333,2169.3333333333335
2016-09-26,2147.541666666667,2155.9166666666665
2016-09-27,2154.625,2145.25
2016-09-28,2165.375,2156.75
2016-09-29,2154.708333333333,2158.3333333333335
2016-09-30,2162.666666666667,2154.1666666666665
2016-10-03,2158.958333333333,2161.0833333333335
2016-10-04,2150.791666666667,2153.9166666666665
2016-10-05,2157.0,2153.25
2016-10-06,2159.416666666667,2153.1666666666665
2016-10-07,2152.583333333333,2155.8333333333335
2016-10-11,2141.75,2148.5
2016-10-12,2137.166666666667,2139.1666666666665
2016-10-13,2129.166666666667,2122.9166666666665
2016-10-14,2133.916666666667,2139.6666666666665
2016-10-17,2128.125,2128.5
2016-10-18,2136.333333333333,2134.3333333333335
2016-10-19,2141.833333333333,2138.3333333333335
2016-10-20,2141.541666666667,2140.1666666666665
2016-10-21,2138.458333333333,2134.5833333333335
2016-10-24,2148.458333333333,2146.0833333333335
2016-10-25,2144.5,2149.0
2016-10-26,2138.458333333333,2136.8333333333335
2016-10-27,2131.708333333333,2141.3333333333335
2016-10-28,2128.791666666667,2128.9166666666665
2016-10-31,2125.875,2128.5
2016-11-01,2110.916666666667,2117.4166666666665
2016-11-02,2098.791666666667,2103.4166666666665
2016-11-03,2090.416666666667,2096.1666666666665
2016-11-04,2087.166666666667,2093.6666666666665
2016-11-07,2129.916666666667,2117.6666666666665
2016-11-08,2139.041666666667,2134.6666666666665
2016-11-09,2144.375,2081.75
2016-11-10,2171.208333333333,2168.0833333333335
2016-11-14,2166.458333333333,2169.3333333333335
2016-11-15,2180.875,2170.75
2016-11-16,2179.125,2183.25
2016-11-17,2187.375,2181.75
2016-11-18,2186.166666666667,2187.4166666666665
2016-11-21,2196.166666666667,2190.6666666666665
2016-11-22,2204.291666666667,2201.4166666666665
2016-11-23,2204.75,2201.75
2016-11-25,2214.041666666667,2207.4166666666665
2016-11-28,2206.791666666667,2209.9166666666665
2016-11-29,2208.458333333333,2207.5833333333335
2016-11-30,2206.0,2212.75
2016-12-01,2197.833333333333,2200.3333333333335
2016-12-02,2196.583333333333,2195.3333333333335
2016-12-05,2205.791666666667,2195.4166666666665
2016-12-06,2213.708333333333,2209.8333333333335
2016-12-07,2237.5,2224.75
2016-12-08,2250.833333333333,2245.0833333333335
2016-12-09,2262.708333333333,2255.8333333333335
2016-12-12,2262.75,2268.0
2016-12-13,2275.75,2268.25
2016-12-14,2263.833333333333,2269.3333333333335
2016-12-15,2268.166666666667,2267.1666666666665
2016-12-16,2271.875,2270.0
2016-12-19,2264.625,2263.5
2016-12-20,2270.916666666667,2269.1666666666665
2016-12-21,2266.333333333333,2268.8333333333335
2016-12-22,2262.916666666667,2260.4166666666665
2016-12-23,2264.208333333333,2261.8333333333335
2016-12-27,2266.875,2269.5
2016-12-28,2253.666666666667,2263.9166666666665
2016-12-29,2249.916666666667,2249.6666666666665
2016-12-30,2242.625,2246.75
2017-01-03,2256.5,2253.5
2017-01-04,2267.541666666667,2262.4166666666665
2017-01-05,2267.833333333333,2263.5833333333335
2017-01-06,2275.208333333333,2271.3333333333335
2017-01-09,2271.458333333333,2275.8333333333335
2017-01-10,2269.75,2272.75
2017-01-11,2273.125,2266.0
2017-01-12,2267.166666666667,2263.1666666666665
2017-01-13,2276.041666666667,2271.6666666666665
2017-01-17,2268.125,2269.25
2017-01-18,2270.458333333333,2267.3333333333335
2017-01-19,2266.416666666667,2266.1666666666665
2017-01-20,2271.083333333333,2271.3333333333335
2017-01-23,2266.208333333333,2263.8333333333335
2017-01-24,2278.0,2273.5
2017-01-25,2296.0,2287.0
2017-01-26,2299.166666666667,2299.6666666666665
2017-01-27,2294.958333333333,2297.8333333333335
2017-01-30,2280.5,2279.0
2017-01-31,2278.083333333333,2273.8333333333335
2017-02-01,2280.208333333333,2282.3333333333335
2017-02-02,2279.375,2276.0
2017-02-03,2293.083333333333,2284.3333333333335
2017-02-06,2292.291666666667,2294.6666666666665
2017-02-07,2293.833333333333,2294.8333333333335
2017-02-08,2294.0,2290.25
2017-02-09,2307.083333333333,2300.5833333333335
2017-02-10,2316.625,2313.25
2017-02-13,2329.541666666667,2324.4166666666665
2017-02-14,2339.25,2331.0
2017-02-15,2352.458333333333,2343.3333333333335
2017-02-16,2349.916666666667,2348.1666666666665
2017-02-17,2351.208333333333,2345.8333333333335
2017-02-21,2363.5,2359.0
2017-02-22,2365.5,2364.0
2017-02-23,2366.916666666667,2364.4166666666665
2017-02-24,2367.541666666667,2360.1666666666665
2017-02-27,2372.458333333333,2370.0833333333335
2017-02-28,2367.875,2368.25
2017-03-01,2394.708333333333,2383.3333333333335
2017-03-02,2388.375,2392.5
2017-03-03,2385.333333333333,2382.5833333333335
2017-03-06,2379.958333333333,2378.3333333333335
2017-03-07,2372.666666666667,2376.1666666666665
2017-03-08,2369.75,2372.0
2017-03-09,2369.708333333333,2365.0833333333335
2017-03-10,2376.5,2375.75
2017-03-13,2378.875,2375.5
2017-03-14,2371.458333333333,2371.3333333333335
2017-03-15,2387.0,2381.75
2017-03-16,2388.291666666667,2389.9166666666665
2017-03-17,2388.791666666667,2386.6666666666665
2017-03-20,2375.416666666667,2375.9166666666665
2017-03-21,2352.625,2368.75
2017-03-22,2346.833333333333,2344.8333333333335
2017-03-23,2347.375,2354.5
2017-03-24,2348.916666666667,2346.4166666666665
2017-03-27,2340.541666666667,2331.6666666666665
2017-03-28,2355.0,2350.5
2017-03-29,2361.083333333333,2358.3333333333335
2017-03-30,2368.0,2363.5
2017-03-31,2365.083333333333,2367.5833333333335
2017-04-03,2359.541666666667,2355.1666666666665
2017-04-04,2359.916666666667,2355.1666666666665
2017-04-05,2355.791666666667,2368.6666666666665
2017-04-06,2357.375,2353.25
2017-04-07,2356.083333333333,2352.5833333333335
2017-04-10,2358.458333333333,2361.3333333333335
2017-04-11,2353.833333333333,2347.3333333333335
2017-04-12,2347.833333333333,2354.0833333333335
2017-04-13,2334.833333333333,2341.8333333333335
2017-04-17,2346.458333333333,2335.8333333333335
2017-04-18,2342.708333333333,2344.0833333333335
2017-04-19,2340.916666666667,2347.4166666666665
2017-04-20,2354.791666666667,2348.1666666666665
2017-04-21,2352.75,2353.5
2017-04-24,2375.333333333333,2376.3333333333335
2017-04-25,2387.916666666667,2381.6666666666665
2017-04-26,2389.208333333333,2395.0833333333335
2017-04-27,2390.25,2388.0
2017-04-28,2386.5,2389.5
2017-05-01,2390.958333333333,2387.8333333333335
2017-05-02,2390.583333333333,2390.0833333333335
2017-05-03,2387.416666666667,2384.9166666666665
2017-05-04,2389.791666666667,2387.6666666666665
2017-05-05,2399.875,2391.25
2017-05-08,2400.583333333333,2402.3333333333335
2017-05-09,2398.625,2399.75
2017-05-10,2399.25,2396.25
2017-05-11,2394.708333333333,2390.8333333333335
2017-05-12,2393.458333333333,2392.5833333333335
2017-05-15,2402.375,2399.0
2017-05-16,2402.708333333333,2404.8333333333335
2017-05-17,2368.583333333333,2386.8333333333335
2017-05-18,2367.25,2363.5
2017-05-19,2384.166666666667,2377.1666666666665
2017-05-22,2395.583333333333,2389.0833333333335
2017-05-23,2401.375,2396.5
2017-05-24,2406.125,2403.5
2017-05-25,2417.375,2414.0
2017-05-26,2418.125,2416.25
2017-05-30,2416.291666666667,2417.9166666666665
2017-05-31,2415.583333333333,2414.3333333333335
2017-06-01,2431.5,2422.5
2017-06-02,2441.291666666667,2436.9166666666665
2017-06-05,2440.0,2441.5
2017-06-06,2435.833333333333,2436.0833333333335
2017-06-07,2436.166666666667,2433.6666666666665
2017-06-08,2437.708333333333,2438.3333333333335
2017-06-09,2435.416666666667,2435.1666666666665
2017-06-12,2432.333333333333,2428.8333333333335
2017-06-13,2443.125,2437.5
2017-06-14,2442.041666666667,2441.4166666666665
2017-06-15,2436.875,2429.75
2017-06-16,2439.416666666667,2441.4166666666665
2017-06-19,2450.708333333333,2445.3333333333335
2017-06-20,2444.166666666667,2449.1666666666665
2017-06-21,2438.666666666667,2439.1666666666665
2017-06-22,2437.333333333333,2439.0833333333335
2017-06-23,2439.5,2438.0
2017-06-26,2441.916666666667,2444.6666666666665
2017-06-27,2427.625,2434.0
2017-06-28,2440.041666666667,2429.6666666666665
2017-06-29,2426.208333333333,2429.8333333333335
2017-06-30,2426.458333333333,2427.8333333333335
2017-07-05,2432.25,2430.0
2017-07-06,2416.625,2426.0
2017-07-07,2425.416666666667,2419.1666666666665
2017-07-10,2429.541666666667,2429.6666666666665
2017-07-11,2427.666666666667,2422.1666666666665
2017-07-12,2442.708333333333,2435.8333333333335
2017-07-13,2449.666666666667,2447.1666666666665
2017-07-14,2459.541666666667,2455.1666666666665
2017-07-17,2463.083333333333,2461.8333333333335
2017-07-18,2461.666666666667,2458.4166666666665
2017-07-19,2474.291666666667,2467.6666666666665
2017-07-20,2476.125,2475.75
2017-07-21,2474.333333333333,2473.8333333333335
2017-07-24,2473.0,2471.5
2017-07-25,2478.5,2477.0
2017-07-26,2479.041666666667,2481.4166666666665
2017-07-27,2475.916666666667,2472.6666666666665
2017-07-28,2474.083333333333,2470.5833333333335
2017-07-31,2473.708333333333,2475.8333333333335
2017-08-01,2477.083333333333,2476.5833333333335
2017-08-02,2477.208333333333,2473.3333333333335
2017-08-03,2476.25,2474.75
2017-08-04,2477.25,2478.0
2017-08-07,2481.708333333333,2479.3333333333335
2017-08-08,2479.5,2484.75
2017-08-09,2475.916666666667,2469.6666666666665
2017-08-10,2447.833333333333,2463.8333333333335
2017-08-11,2444.458333333333,2442.8333333333335
2017-08-14,2465.333333333333,2455.8333333333335
2017-08-15,2469.708333333333,2472.5833333333335
2017-08-16,2472.583333333333,2472.8333333333335
2017-08-17,2440.041666666667,2456.6666666666665
2017-08-18,2432.666666666667,2435.4166666666665
2017-08-21,2431.541666666667,2427.1666666666665
2017-08-22,2453.791666666667,2441.9166666666665
2017-08-23,2448.25,2453.5
2017-08-24,2446.083333333333,2447.0833333333335
2017-08-25,2448.5,2451.5
2017-08-28,2448.416666666667,2447.4166666666665
2017-08-29,2447.916666666667,2435.6666666666665
2017-08-30,2459.25,2454.75
2017-08-31,2473.166666666667,2467.6666666666665
2017-09-01,2479.458333333333,2480.0833333333335
2017-09-05,2464.291666666667,2462.9166666666665
2017-09-06,2469.583333333333,2466.8333333333335
2017-09-07,2470.375,2467.0
2017-09-08,2467.375,2467.0
2017-09-11,2489.5,2480.5
2017-09-12,2499.625,2495.5
2017-09-13,2500.708333333333,2498.3333333333335
2017-09-14,2500.625,2498.0
2017-09-15,2500.0,2497.0
2017-09-18,2507.458333333333,2506.5833333333335
2017-09-19,2509.333333333333,2508.0833333333335
2017-09-20,2508.708333333333,2504.0833333333335
2017-09-21,2506.125,2506.5
2017-09-22,2503.5,2500.5
2017-09-25,2501.25,2499.0
2017-09-26,2500.916666666667,2502.1666666666665
2017-09-27,2508.375,2505.0
2017-09-28,2511.375,2507.25
2017-09-29,2519.416666666667,2514.6666666666665
2017-10-02,2530.0,2526.25
2017-10-03,2536.666666666667,2533.4166666666665
2017-10-04,2540.333333333333,2537.5833333333335
2017-10-05,2552.541666666667,2545.1666666666665
2017-10-06,2550.208333333333,2550.8333333333335
2017-10-09,2549.125,2550.25
2017-10-10,2553.333333333333,2552.8333333333335
2017-10-11,2556.625,2552.5
2017-10-12,2554.583333333333,2554.8333333333335
2017-10-13,2557.25,2555.75
2017-10-16,2560.583333333333,2558.5833333333335
2017-10-17,2561.333333333333,2559.3333333333335
2017-10-18,2564.75,2564.0
2017-10-19,2562.666666666667,2554.1666666666665
2017-10-20,2576.666666666667,2569.6666666666665
2017-10-23,2570.458333333333,2576.3333333333335
2017-10-24,2571.916666666667,2570.9166666666665
2017-10-25,2561.958333333333,2557.3333333333335
2017-10-26,2566.083333333333,2564.8333333333335
2017-10-27,2580.375,2571.0
2017-10-30,2574.458333333333,2578.0833333333335
2017-10-31,2577.208333333333,2575.5833333333335
2017-11-01,2580.916666666667,2584.4166666666665
2017-11-02,2579.625,2573.25
2017-11-03,2586.666666666667,2583.4166666666665
2017-11-06,2591.75,2585.75
2017-11-07,2591.875,2592.25
2017-11-08,2594.375,2589.5
2017-11-09,2587.291666666667,2582.1666666666665
2017-11-10,2584.208333333333,2583.3333333333335
2017-11-13,2585.625,2581.5
2017-11-14,2581.416666666667,2576.6666666666665
2017-11-15,2570.416666666667,2571.6666666666665
2017-11-16,2586.958333333333,2577.8333333333335
2017-11-17,2582.625,2586.75
2017-11-20,2584.958333333333,2578.8333333333335
2017-11-21,2599.125,2592.75
2017-11-22,2600.125,2602.0
2017-11-27,2606.5,2605.75
2017-11-28,2626.416666666667,2612.6666666666665
2017-11-29,2630.666666666667,2632.6666666666665
2017-11-30,2650.375,2642.5
2017-12-01,2643.625,2627.5
2017-12-04,2647.0,2658.25
2017-12-05,2636.5,2646.25
2017-12-06,2633.583333333333,2631.5833333333335
2017-12-07,2642.583333333333,2636.8333333333335
2017-12-08,2654.041666666667,2648.1666666666665
2017-12-11,2665.0,2660.5
2017-12-12,2670.125,2670.5
2017-12-13,2670.875,2669.0
2017-12-14,2660.5,2667.25
2017-12-15,2669.041666666667,2660.9166666666665
2017-12-18,2698.083333333333,2693.8333333333335
2017-12-19,2691.083333333333,2697.3333333333335
2017-12-20,2688.416666666667,2694.1666666666665
2017-12-21,2692.958333333333,2693.5833333333335
2017-12-22,2691.291666666667,2692.1666666666665
2017-12-26,2691.833333333333,2691.3333333333335
2017-12-27,2690.75,2691.5
2017-12-28,2690.833333333333,2691.0833333333335
2017-12-29,2683.333333333333,2690.3333333333335
2018-01-02,2695.416666666667,2687.6666666666665
2018-01-03,2713.416666666667,2705.6666666666665
2018-01-04,2727.083333333333,2722.0833333333335
2018-01-05,2744.5,2735.5
2018-01-08,2750.333333333333,2746.0833333333335
2018-01-09,2756.958333333333,2756.0833333333335
2018-01-10,2753.416666666667,2747.1666666666665
2018-01-11,2771.041666666667,2760.6666666666665
2018-01-12,2790.291666666667,2779.9166666666665
2018-01-16,2789.625,2796.0
2018-01-17,2805.583333333333,2796.0833333333335
2018-01-18,2802.791666666667,2807.4166666666665
2018-01-19,2813.458333333333,2805.8333333333335
2018-01-22,2835.208333333333,2820.0833333333335
2018-01-23,2843.583333333333,2840.8333333333335
2018-01-24,2845.791666666667,2845.1666666666665
2018-01-25,2846.583333333333,2847.5833333333335
2018-01-26,2874.208333333333,2858.3333333333335
2018-01-29,2862.333333333333,2873.8333333333335
2018-01-30,2834.083333333333,2847.8333333333335
2018-01-31,2830.958333333333,2831.5833333333335
2018-02-01,2827.791666666667,2828.6666666666665
2018-02-02,2773.875,2810.25
2018-02-05,2636.625,2708.25
2018-02-06,2672.625,2592.75
2018-02-07,2681.708333333333,2707.0833333333335
2018-02-08,2611.25,2649.5
2018-02-09,2612.333333333333,2577.3333333333335
2018-02-12,2657.083333333333,2647.5833333333335
2018-02-13,2663.125,2652.25
2018-02-14,2691.125,2658.5
2018-02-15,2731.875,2710.5
2018-02-16,2741.166666666667,2744.6666666666665
2018-02-20,2723.25,2736.0
2018-02-21,2711.041666666667,2732.9166666666665
2018-02-22,2714.833333333333,2709.8333333333335
2018-02-23,2747.541666666667,2728.9166666666665
2018-02-26,2782.75,2762.5
2018-02-27,2758.625,2777.0
2018-02-28,2727.0,2749.5
2018-03-01,2688.75,2705.25
2018-03-02,2689.0,2670.25
2018-03-05,2715.916666666667,2693.1666666666665
2018-03-06,2728.458333333333,2726.8333333333335
2018-03-07,2722.416666666667,2704.9166666666665
2018-03-08,2741.25,2732.25
2018-03-09,2780.5,2755.0
2018-03-12,2790.916666666667,2796.6666666666665
2018-03-13,2777.5,2789.5
2018-03-14,2758.791666666667,2770.9166666666665
2018-03-15,2756.75,2757.5
2018-03-16,2757.5,2756.75
2018-03-19,2729.125,2733.25
2018-03-20,2727.625,2725.0
2018-03-21,2726.583333333333,2736.5833333333335
2018-03-22,2661.833333333333,2702.5833333333335
2018-03-23,2610.958333333333,2635.5833333333335
2018-03-26,2653.625,2621.0
2018-03-27,2628.125,2650.25
2018-03-28,2614.458333333333,2620.3333333333335
2018-03-29,2643.75,2631.0
2018-04-02,2587.25,2609.0
2018-04-03,2612.541666666667,2595.4166666666665
2018-04-04,2637.875,2595.5
2018-04-05,2665.541666666667,2661.9166666666665
2018-04-06,2616.916666666667,2635.4166666666665
2018-04-09,2627.875,2639.5
2018-04-10,2654.75,2639.0
2018-04-11,2646.875,2649.5
2018-04-12,2666.791666666667,2660.1666666666665
2018-04-13,2664.041666666667,2669.4166666666665
2018-04-16,2684.125,2676.25
2018-04-17,2708.083333333333,2697.8333333333335
2018-04-18,2715.208333333333,2716.5833333333335
2018-04-19,2699.458333333333,2703.8333333333335
2018-04-20,2679.0,2686.5
2018-04-23,2676.166666666667,2675.9166666666665
2018-04-24,2645.916666666667,2662.9166666666665
2018-04-25,2644.583333333333,2629.8333333333335
2018-04-26,2674.166666666667,2658.1666666666665
2018-04-27,2675.0,2670.5
2018-04-30,2657.541666666667,2674.1666666666665
2018-05-01,2653.375,2641.75
2018-05-02,2637.125,2651.0
2018-05-03,2630.75,2612.75
2018-05-04,2660.625,2638.5
2018-05-07,2675.458333333333,2676.8333333333335
2018-05-08,2672.916666666667,2665.9166666666665
2018-05-09,2696.75,2684.0
2018-05-10,2720.458333333333,2710.5833333333335
2018-05-11,2732.791666666667,2727.6666666666665
2018-05-14,2736.583333333333,2738.3333333333335
2018-05-15,2716.291666666667,2723.1666666666665
2018-05-16,2725.75,2719.0
2018-05-17,2724.666666666667,2727.4166666666665
2018-05-18,2719.625,2724.5
2018-05-21,2737.583333333333,2736.3333333333335
2018-05-22,2732.875,2738.5
2018-05-23,2731.75,2719.75
2018-05-24,2729.833333333333,2721.8333333333335
2018-05-25,2725.75,2733.25
2018-05-29,2699.708333333333,2707.0833333333335
2018-05-30,2723.833333333333,2706.8333333333335
2018-05-31,2713.333333333333,2721.8333333333335
2018-06-01,2734.666666666667,2722.4166666666665
2018-06-04,2748.375,2742.0
2018-06-05,2754.708333333333,2749.3333333333335
2018-06-06,2773.625,2762.75
2018-06-07,2776.458333333333,2774.0833333333335
2018-06-08,2779.458333333333,2766.5833333333335
2018-06-11,2787.166666666667,2784.6666666666665
2018-06-12,2789.041666666667,2789.1666666666665
2018-06-13,2782.083333333333,2790.5833333333335
2018-06-14,2786.625,2781.75
2018-06-15,2781.041666666667,2779.6666666666665
2018-06-18,2782.833333333333,2777.0833333333335
2018-06-19,2768.5,2760.25
2018-06-20,2775.583333333333,2771.3333333333335
2018-06-21,2762.041666666667,2775.6666666666665
2018-06-22,2764.291666666667,2763.6666666666665
2018-06-25,2729.583333333333,2736.5833333333335
2018-06-26,2732.333333333333,2728.8333333333335
2018-06-27,2716.5,2736.0
2018-06-28,2721.25,2711.5
2018-06-29,2729.708333333333,2739.3333333333335
2018-07-02,2727.666666666667,2713.9166666666665
2018-07-05,2739.083333333333,2725.8333333333335
2018-07-06,2763.25,2749.0
2018-07-09,2788.291666666667,2775.6666666666665
2018-07-10,2799.208333333333,2791.5833333333335
2018-07-11,2779.916666666667,2782.6666666666665
2018-07-12,2799.791666666667,2788.6666666666665
2018-07-13,2807.25,2804.25
2018-07-16,2803.333333333333,2808.8333333333335
2018-07-17,2813.416666666667,2804.9166666666665
2018-07-18,2819.833333333333,2816.3333333333335
2018-07-19,2811.541666666667,2815.4166666666665
2018-07-20,2806.083333333333,2807.0833333333335
2018-07-23,2813.833333333333,2804.3333333333335
2018-07-24,2825.916666666667,2825.6666666666665
2018-07-25,2843.083333333333,2833.5833333333335
2018-07-26,2846.625,2844.0
2018-07-27,2825.958333333333,2836.3333333333335
2018-07-30,2810.5,2817.25
2018-07-31,2821.416666666667,2819.6666666666665
2018-08-01,2817.375,2822.25
2018-08-02,2827.708333333333,2810.3333333333335
2018-08-03,2842.375,2836.0
2018-08-06,2853.083333333333,2847.3333333333335
2018-08-07,2863.5,2859.75
2018-08-08,2861.0,2863.25
2018-08-09,2859.708333333333,2862.5833333333335
2018-08-10,2842.625,2845.25
2018-08-13,2832.625,2839.0
2018-08-14,2843.875,2837.5
2018-08-15,2826.833333333333,2828.5833333333335
2018-08-16,2846.375,2836.25
2018-08-17,2855.166666666667,2848.9166666666665
2018-08-20,2862.5,2859.5
2018-08-21,2867.166666666667,2868.4166666666665
2018-08-22,2864.916666666667,2860.9166666666665
2018-08-23,2864.416666666667,2868.6666666666665
2018-08-24,2878.458333333333,2868.5833333333335
2018-08-27,2900.041666666667,2889.6666666666665
2018-08-28,2904.583333333333,2905.5833333333335
2018-08-29,2917.333333333333,2910.0833333333335
2018-08-30,2908.291666666667,2912.1666666666665
2018-08-31,2906.208333333333,2903.8333333333335
2018-09-04,2903.5,2904.25
2018-09-05,2893.5,2894.25
2018-09-06,2884.5,2886.0
2018-09-07,2879.833333333333,2880.0833333333335
2018-09-10,2885.416666666667,2885.9166666666665
2018-09-11,2891.541666666667,2881.9166666666665
2018-09-12,2893.125,2892.0
2018-09-13,2907.125,2897.75
2018-09-14,2910.666666666667,2908.9166666666665
2018-09-17,2897.916666666667,2903.6666666666665
2018-09-18,2907.833333333333,2896.8333333333335
2018-09-19,2914.083333333333,2911.3333333333335
2018-09-20,2935.0,2923.0
2018-09-21,2946.375,2941.5
2018-09-24,2930.0,2928.5
2018-09-25,2927.916666666667,2932.9166666666665
2018-09-26,2919.916666666667,2930.1666666666665
2018-09-27,2924.916666666667,2924.6666666666665
2018-09-28,2923.25,2921.0
2018-10-01,2935.75,2938.0
2018-10-02,2932.916666666667,2931.1666666666665
2018-10-03,2937.583333333333,2940.8333333333335
2018-10-04,2912.5,2911.75
2018-10-05,2899.125,2899.5
2018-10-08,2894.875,2883.25
2018-10-09,2892.916666666667,2891.9166666666665
2018-10-10,2802.791666666667,2853.1666666666665
2018-10-11,2753.833333333333,2763.8333333333335
2018-10-12,2770.208333333333,2760.3333333333335
2018-10-15,2758.333333333333,2771.3333333333335
2018-10-16,2810.916666666667,2775.4166666666665
2018-10-17,2817.083333333333,2804.5833333333335
2018-10-18,2781.708333333333,2795.0833333333335
2018-10-19,2777.125,2791.0
2018-10-22,2764.625,2774.0
2018-10-23,2744.125,2722.75
2018-10-24,2681.541666666667,2718.4166666666665
2018-10-25,2694.25,2697.25
2018-10-26,2671.333333333333,2661.8333333333335
2018-10-29,2652.333333333333,2663.8333333333335
2018-10-30,2682.416666666667,2658.9166666666665
2018-10-31,2715.541666666667,2714.1666666666665
2018-11-01,2738.125,2723.5
2018-11-02,2732.125,2740.75
2018-11-05,2740.75,2729.5
2018-11-06,2759.458333333333,2745.8333333333335
2018-11-07,2809.75,2774.5
2018-11-08,2813.0,2810.75
2018-11-09,2786.958333333333,2795.8333333333335
2018-11-12,2743.083333333333,2774.0833333333335
2018-11-13,2735.041666666667,2742.6666666666665
2018-11-14,2709.75,2728.5
2018-11-15,2729.333333333333,2698.8333333333335
2018-11-16,2743.25,2729.0
2018-11-19,2707.416666666667,2725.9166666666665
2018-11-20,2653.083333333333,2677.3333333333335
2018-11-21,2654.916666666667,2657.6666666666665
2018-11-26,2669.625,2653.5
2018-11-27,2684.333333333333,2671.8333333333335
2018-11-28,2737.0,2708.5
2018-11-29,2747.458333333333,2742.0833333333335
2018-11-30,2759.458333333333,2748.0833333333335
2018-12-03,2796.75,2799.75
2018-12-04,2720.583333333333,2762.0833333333335
2018-12-06,2688.208333333333,2664.8333333333335
2018-12-07,2651.166666666667,2681.6666666666665
2018-12-10,2638.916666666667,2611.6666666666665
2018-12-11,2649.041666666667,2657.4166666666665
2018-12-12,2659.708333333333,2666.3333333333335
2018-12-13,2653.375,2662.0
2018-12-14,2613.458333333333,2632.8333333333335
2018-12-17,2564.041666666667,2583.6666666666665
2018-12-18,2545.958333333333,2561.5833333333335
2018-12-19,2520.708333333333,2558.0833333333335
2018-12-20,2488.583333333333,2482.0833333333335
2018-12-21,2476.5,2487.75
2018-12-26,2451.416666666667,2377.6666666666665
